year,marital,divorce,childs,age,educ,sex,race,relig,xmovie,pornlaw,hapmar
1996,married,ds_yes,2,33,13,male,white,protestant,x_no,illegalillegal8,nottoohappy
2008,married,ds_no,0,40,16,female,black,noanswer,x_yes,illegalillegal8,nottoohappy
1991,married,ds_yes,4,77,11,female,other,catholic,x_no,legal,nottoohappy
1983,married,ds_yes,6,34,3,female,black,protestant,x_yes,illegal,nottoohappy
1996,married,ds_yes,4,69,11,female,white,protestant,x_no,illegal,nottoohappy
2006,married,ds_no,2,46,14,female,white,protestant,x_no,illegal,nottoohappy
1996,married,ds_no,3,62,16,male,white,catholic,x_no,illegal,nottoohappy
2006,married,ds_no,2,30,12,female,black,protestant,x_no,illegalillegal8,nottoohappy
1990,married,ds_no,3,49,17,female,white,catholic,x_no,illegalillegal8,nottoohappy
2002,married,ds_no,3,53,11,male,black,protestant,x_no,illegal,nottoohappy
1996,married,ds_yes,1,51,17,male,white,other,x_yes,legal,nottoohappy
1998,married,ds_no,6,71,9,female,white,protestant,x_no,illegal,nottoohappy
2004,married,ds_yes,3,56,14,male,white,protestant,x_no,legal,nottoohappy
2004,married,ds_yes,3,48,16,female,white,protestant,x_no,illegal,nottoohappy
2010,married,ds_no,2,29,12,female,other,none,x_yes,illegalillegal8,nottoohappy
2008,married,ds_yes,5,57,10,male,black,protestant,x_no,illegalillegal8,nottoohappy
1975,married,ds_no,7,48,16,male,white,catholic,x_no,dontknow,nottoohappy
2012,married,ds_no,4,36,14,female,white,protestant,x_no,illegal,nottoohappy
1984,married,ds_no,3,60,12,female,white,protestant,x_no,illegal,nottoohappy
1973,married,ds_no,2,49,8,male,white,protestant,x_yes,illegal,nottoohappy
1976,married,ds_no,5,48,11,male,white,catholic,x_no,illegal,nottoohappy
1984,married,ds_no,3,37,12,female,white,catholic,x_no,illegalillegal8,nottoohappy
1986,married,ds_no,2,45,12,female,black,protestant,x_no,illegal,nottoohappy
2016,married,ds_yes,1,54,16,male,white,jewish,x_no,illegalillegal8,nottoohappy
1983,married,ds_no,3,66,8,male,white,protestant,x_no,legal,nottoohappy
1986,married,ds_no,4,52,16,male,white,catholic,x_no,illegal,nottoohappy
2018,married,ds_yes,2,59,13,female,white,catholic,x_no,illegal,nottoohappy
1983,married,noanswer,3,32,12,female,black,protestant,x_no,illegalillegal8,nottoohappy
1988,married,ds_no,1,46,8,female,white,protestant,x_no,illegalillegal8,nottoohappy
2010,married,ds_no,2,39,14,female,white,protestant,x_yes,dontknow,nottoohappy
2014,married,ds_no,0,33,12,male,white,catholic,x_yes,illegalillegal8,nottoohappy
1987,married,ds_no,0,30,12,female,white,protestant,x_no,illegalillegal8,nottoohappy
1980,married,ds_no,6,54,7,male,white,protestant,x_no,illegalillegal8,nottoohappy
1976,married,ds_no,4,78,18,male,white,protestant,x_no,illegal,nottoohappy
2016,married,ds_no,3,51,12,male,white,none,x_yes,illegalillegal8,nottoohappy
1978,married,ds_no,3,60,7,male,white,protestant,x_no,illegal,nottoohappy
2010,married,ds_yes,2,68,13,male,black,protestant,x_yes,illegalillegal8,nottoohappy
2000,married,ds_no,1,41,12,female,white,protestant,x_no,illegal,nottoohappy
2002,married,ds_yes,8,40,12,male,other,catholic,x_no,illegalillegal8,nottoohappy
2014,married,ds_yes,2,38,9,female,other,none,x_yes,illegalillegal8,nottoohappy
2010,married,ds_yes,2,45,17,male,white,protestant,x_yes,illegalillegal8,nottoohappy
2016,married,ds_no,3,31,12,male,white,catholic,x_yes,illegalillegal8,nottoohappy
1984,married,ds_yes,7,53,4,female,white,protestant,x_yes,illegalillegal8,nottoohappy
1993,married,ds_no,1,28,9,male,other,protestant,x_no,illegalillegal8,nottoohappy
2018,married,ds_no,3,84,16,male,white,protestant,x_no,illegalillegal8,nottoohappy
2010,married,ds_yes,1,42,12,female,white,protestant,x_no,illegal,nottoohappy
1975,married,ds_no,1,34,14,female,white,protestant,x_no,illegal,nottoohappy
1984,married,ds_no,5,65,8,male,black,protestant,x_no,illegalillegal8,nottoohappy
1978,married,ds_yes,4,40,14,female,white,catholic,x_no,illegal,nottoohappy
2004,married,ds_no,1,48,14,male,other,none,x_no,illegal,nottoohappy
2000,married,ds_no,2,32,13,male,white,protestant,x_no,illegalillegal8,nottoohappy
1973,married,ds_no,7,37,9,female,white,protestant,x_yes,illegalillegal8,nottoohappy
2004,married,ds_no,0,23,12,female,white,catholic,x_no,illegal,nottoohappy
1986,married,ds_no,1,35,16,male,white,other,x_yes,illegalillegal8,nottoohappy
1991,married,ds_yes,2,37,12,female,white,protestant,x_no,illegalillegal8,nottoohappy
1986,married,ds_no,1,65,20,male,white,protestant,x_no,legal,nottoohappy
1990,married,ds_yes,1,32,14,female,white,catholic,x_yes,illegalillegal8,nottoohappy
2012,married,ds_no,3,55,12,female,black,catholic,x_no,illegalillegal8,nottoohappy
2002,married,ds_yes,1,26,13,male,white,none,x_yes,illegalillegal8,nottoohappy
1987,married,ds_no,8,53,9,female,black,protestant,x_no,illegalillegal8,nottoohappy
1983,married,ds_no,4,32,16,male,white,protestant,x_no,illegalillegal8,nottoohappy
1980,married,ds_yes,2,41,16,female,white,protestant,x_yes,illegalillegal8,nottoohappy
1989,married,ds_yes,2,45,19,male,white,protestant,x_yes,illegalillegal8,nottoohappy
1983,married,ds_no,2,38,14,female,white,catholic,x_no,illegal,nottoohappy
1973,married,ds_no,0,21,12,male,white,protestant,x_no,illegal,nottoohappy
2016,married,ds_no,2,38,20,male,white,none,x_yes,illegalillegal8,nottoohappy
2018,married,ds_yes,3,99,14,female,other,catholic,x_yes,illegal,nottoohappy
1986,married,ds_no,1,43,12,female,white,protestant,x_yes,illegal,nottoohappy
2016,married,ds_yes,2,52,18,female,white,protestant,x_no,illegal,nottoohappy
1994,married,ds_no,3,56,13,male,black,protestant,x_no,illegal,nottoohappy
1987,married,ds_no,1,28,9,female,black,protestant,x_no,illegalillegal8,nottoohappy
1988,married,ds_no,4,57,12,female,white,protestant,x_no,illegal,nottoohappy
1989,married,ds_no,0,49,9,female,white,catholic,x_no,illegal,nottoohappy
2004,married,ds_no,4,47,16,male,white,catholic,x_yes,illegalillegal8,nottoohappy
2000,married,ds_yes,5,43,9,female,other,catholic,x_yes,illegal,nottoohappy
2008,married,ds_no,3,25,12,female,black,protestant,x_yes,illegalillegal8,nottoohappy
1980,married,ds_no,0,27,12,female,white,none,x_no,illegalillegal8,nottoohappy
2006,married,ds_yes,5,33,14,female,white,protestant,x_no,illegalillegal8,nottoohappy
1991,married,ds_no,2,41,15,male,white,protestant,x_no,illegalillegal8,nottoohappy
1987,married,ds_no,0,60,12,female,black,protestant,x_yes,illegalillegal8,nottoohappy
2000,married,ds_no,6,63,12,female,white,catholic,x_no,illegal,nottoohappy
2008,married,ds_no,1,41,11,female,white,protestant,x_no,illegalillegal8,nottoohappy
1986,married,ds_yes,2,44,10,female,white,protestant,x_no,illegalillegal8,nottoohappy
1976,married,ds_no,7,75,2,male,black,protestant,x_no,illegalillegal8,nottoohappy
1978,married,ds_no,2,47,10,female,white,catholic,x_no,illegalillegal8,nottoohappy
1996,married,ds_no,4,52,12,female,black,protestant,x_yes,illegalillegal8,nottoohappy
1986,married,ds_no,2,36,16,female,white,protestant,x_no,illegalillegal8,nottoohappy
2016,married,ds_yes,6,52,12,female,white,protestant,x_yes,illegalillegal8,nottoohappy
1973,married,ds_no,1,27,13,male,white,protestant,x_yes,illegalillegal8,nottoohappy
2004,married,ds_yes,1,36,14,female,black,protestant,x_yes,illegalillegal8,nottoohappy
1984,married,ds_no,8,57,11,female,white,none,x_no,illegal,nottoohappy
1976,married,ds_yes,2,68,12,female,white,protestant,x_no,illegal,nottoohappy
2004,married,ds_no,2,27,13,male,white,other,x_yes,illegalillegal8,nottoohappy
1983,married,ds_no,6,46,12,female,black,protestant,x_no,illegalillegal8,nottoohappy
1993,married,ds_no,2,39,14,female,white,protestant,x_yes,illegal,nottoohappy
2006,married,ds_no,0,80,6,male,other,catholic,x_no,illegalillegal8,nottoohappy
1998,married,ds_yes,3,58,13,female,white,protestant,x_no,illegal,nottoohappy
2016,married,ds_no,2,24,15,male,white,catholic,x_yes,illegalillegal8,nottoohappy
2010,married,ds_yes,4,45,12,male,white,protestant,x_yes,legal,nottoohappy
1984,married,ds_no,3,58,20,male,white,protestant,x_no,illegal,nottoohappy
2000,married,ds_no,2,24,12,male,white,none,x_yes,illegalillegal8,nottoohappy
2000,married,ds_no,2,50,15,female,other,protestant,x_no,illegalillegal8,nottoohappy
1991,married,ds_no,3,36,18,female,white,catholic,x_yes,illegal,nottoohappy
1973,married,ds_no,2,25,12,female,black,protestant,x_no,legal,prettyhappy
2000,married,ds_no,4,41,11,female,white,none,x_yes,illegalillegal8,prettyhappy
1991,married,ds_no,4,73,8,female,white,protestant,x_no,illegal,prettyhappy
2000,married,ds_no,4,43,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
2014,married,ds_yes,4,53,16,male,black,none,x_yes,illegalillegal8,prettyhappy
1993,married,ds_no,4,47,11,female,white,catholic,x_no,illegal,prettyhappy
1983,married,ds_no,2,29,12,female,white,protestant,x_no,illegal,prettyhappy
1987,married,ds_no,2,72,12,female,white,catholic,x_no,illegal,prettyhappy
2004,married,ds_no,2,41,12,female,white,protestant,x_no,illegal,prettyhappy
2018,married,ds_no,2,59,16,female,white,protestant,x_no,illegalillegal8,prettyhappy
2014,married,ds_no,2,52,11,male,white,christian,x_no,illegal,prettyhappy
1980,married,ds_no,1,24,11,male,white,catholic,x_no,illegalillegal8,prettyhappy
1980,married,ds_no,1,61,11,female,white,protestant,x_no,illegalillegal8,prettyhappy
1989,married,ds_no,0,66,12,female,white,protestant,x_no,illegal,prettyhappy
1988,married,ds_no,2,27,16,female,white,protestant,x_no,illegal,prettyhappy
1988,married,ds_yes,2,27,11,female,white,protestant,x_no,illegal,prettyhappy
1987,married,ds_no,2,39,15,female,white,catholic,x_yes,illegalillegal8,prettyhappy
2010,married,ds_no,2,33,12,male,white,protestant,x_no,illegalillegal8,prettyhappy
1976,married,ds_yes,2,36,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1996,married,ds_no,4,59,12,female,white,protestant,x_yes,illegal,prettyhappy
1988,married,ds_no,0,45,14,female,white,catholic,x_yes,illegalillegal8,prettyhappy
1978,married,ds_no,5,38,8,female,white,protestant,x_no,illegal,prettyhappy
1975,married,ds_no,5,60,8,male,white,protestant,x_no,legal,prettyhappy
1975,married,ds_yes,1,28,16,female,black,protestant,x_yes,illegalillegal8,prettyhappy
1996,married,ds_no,3,38,14,female,white,none,x_no,illegal,prettyhappy
1987,married,ds_no,2,68,14,male,black,protestant,x_no,illegalillegal8,prettyhappy
1975,married,ds_no,8,50,12,female,white,catholic,x_yes,illegal,prettyhappy
1980,married,ds_yes,2,56,9,female,black,protestant,x_no,illegal,prettyhappy
2006,married,ds_no,4,30,11,female,other,catholic,x_no,illegal,prettyhappy
2006,married,ds_no,3,42,14,female,other,catholic,x_no,illegal,prettyhappy
1994,married,ds_no,5,50,14,male,white,catholic,x_yes,illegalillegal8,prettyhappy
2012,married,ds_no,2,30,14,female,white,catholic,x_yes,illegal,prettyhappy
1990,married,ds_no,3,50,12,male,black,protestant,x_yes,legal,prettyhappy
2002,married,ds_no,4,50,12,male,white,catholic,x_no,illegalillegal8,prettyhappy
2002,married,ds_no,4,28,13,female,other,protestant,x_yes,illegalillegal8,prettyhappy
1983,married,ds_no,3,50,17,female,white,protestant,x_no,illegal,prettyhappy
2008,married,ds_no,3,22,10,female,black,none,x_yes,illegalillegal8,prettyhappy
2000,married,ds_no,3,69,8,male,white,protestant,x_no,illegalillegal8,prettyhappy
1989,married,ds_no,7,58,0,female,other,catholic,x_no,illegalillegal8,prettyhappy
1994,married,ds_no,2,34,16,male,white,catholic,x_no,illegalillegal8,prettyhappy
2016,married,ds_no,1,57,12,male,white,catholic,x_no,illegalillegal8,prettyhappy
1980,married,ds_no,3,44,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1996,married,ds_no,3,34,9,male,white,protestant,x_no,illegalillegal8,prettyhappy
2008,married,ds_no,2,37,12,male,black,christian,x_yes,illegalillegal8,prettyhappy
1978,married,ds_no,1,27,12,male,white,protestant,x_no,illegalillegal8,prettyhappy
1987,married,ds_yes,3,35,12,female,white,protestant,x_no,illegal,prettyhappy
1991,married,ds_no,6,67,12,female,white,catholic,x_no,illegal,prettyhappy
1987,married,ds_no,0,35,9,male,white,protestant,x_no,illegalillegal8,prettyhappy
1987,married,ds_no,4,64,12,female,white,catholic,x_no,illegal,prettyhappy
2012,married,ds_no,1,63,14,female,black,protestant,x_no,illegal,prettyhappy
1988,married,ds_no,2,45,12,female,white,protestant,x_yes,illegal,prettyhappy
1978,married,ds_no,4,40,11,female,white,catholic,x_no,illegalillegal8,prettyhappy
1988,married,ds_yes,5,51,10,female,white,protestant,x_no,illegal,prettyhappy
1994,married,ds_no,2,52,18,female,white,jewish,x_no,illegalillegal8,prettyhappy
1987,married,ds_no,1,44,16,female,white,none,x_no,illegal,prettyhappy
1988,married,ds_no,0,66,1,male,other,protestant,x_yes,illegalillegal8,prettyhappy
1973,married,ds_no,2,54,12,male,black,protestant,x_no,illegal,prettyhappy
2006,married,ds_no,3,33,11,male,other,protestant,x_no,illegal,prettyhappy
2002,married,ds_no,2,32,14,female,white,protestant,x_yes,illegal,prettyhappy
1975,married,ds_no,5,70,7,male,white,protestant,x_no,illegalillegal8,prettyhappy
2018,married,ds_no,6,77,12,male,white,buddhism,x_no,illegalillegal8,prettyhappy
2010,married,ds_yes,4,43,13,male,white,protestant,x_yes,illegalillegal8,prettyhappy
2008,married,ds_no,1,47,10,female,white,protestant,x_no,illegal,prettyhappy
1994,married,ds_no,2,37,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,0,25,14,male,white,none,x_yes,legal,prettyhappy
1973,married,ds_no,2,74,12,female,white,catholic,x_no,illegal,prettyhappy
1980,married,ds_no,2,33,16,male,white,catholic,x_no,illegalillegal8,prettyhappy
2014,married,ds_no,1,56,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1986,married,ds_no,3,72,12,male,white,protestant,x_no,legal,prettyhappy
1983,married,ds_no,2,34,12,male,white,protestant,x_no,illegalillegal8,prettyhappy
1983,married,ds_no,4,51,12,female,white,protestant,x_no,illegal,prettyhappy
2014,married,ds_no,1,64,14,male,white,catholic,x_no,illegalillegal8,prettyhappy
1986,married,ds_no,2,41,12,female,white,other,x_no,illegalillegal8,prettyhappy
1987,married,ds_yes,1,54,17,male,white,jewish,x_no,illegalillegal8,prettyhappy
2004,married,ds_no,4,77,14,male,white,catholic,x_no,illegalillegal8,prettyhappy
1975,married,ds_yes,3,44,10,female,white,protestant,x_yes,illegal,prettyhappy
2002,married,ds_no,2,32,17,female,other,catholic,x_no,illegalillegal8,prettyhappy
2010,married,ds_yes,3,67,12,female,white,protestant,x_no,illegal,prettyhappy
1986,married,ds_no,1,32,18,male,other,other,x_no,illegal,prettyhappy
1984,married,ds_yes,2,26,13,female,black,protestant,x_no,illegal,prettyhappy
1975,married,ds_no,3,28,11,female,white,protestant,x_yes,illegalillegal8,prettyhappy
2006,married,ds_yes,3,54,12,male,white,protestant,x_no,illegal,prettyhappy
1996,married,ds_no,2,64,11,male,white,protestant,x_no,illegal,prettyhappy
1980,married,ds_no,1,32,12,female,black,none,x_no,illegalillegal8,prettyhappy
1983,married,ds_no,1,39,18,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1976,married,ds_no,2,58,12,male,white,protestant,x_no,illegalillegal8,prettyhappy
2006,married,ds_no,4,44,15,female,white,catholic,x_no,illegalillegal8,prettyhappy
1975,married,ds_yes,2,49,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1990,married,ds_no,1,33,14,female,black,protestant,x_no,illegalillegal8,prettyhappy
1978,married,ds_no,0,68,7,female,black,protestant,x_no,illegal,prettyhappy
2000,married,ds_yes,1,72,8,male,white,protestant,x_no,illegal,prettyhappy
1998,married,ds_yes,2,46,16,female,white,protestant,x_no,illegal,prettyhappy
1978,married,ds_yes,2,77,4,male,black,protestant,x_no,illegal,prettyhappy
2006,married,ds_no,0,51,13,female,white,catholic,x_no,illegalillegal8,prettyhappy
2010,married,ds_yes,5,62,13,male,white,protestant,x_no,illegal,prettyhappy
2006,married,ds_no,0,49,3,female,other,catholic,x_no,illegal,prettyhappy
1975,married,ds_no,2,33,12,female,white,protestant,x_yes,illegalillegal8,prettyhappy
1993,married,ds_yes,5,49,15,male,white,catholic,x_no,illegalillegal8,prettyhappy
1996,married,ds_no,0,50,18,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1983,married,ds_no,1,24,10,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1976,married,ds_no,2,50,8,female,white,protestant,x_no,illegalillegal8,prettyhappy
1987,married,ds_yes,0,99,98,male,black,protestant,x_no,dontknow,prettyhappy
2012,married,ds_yes,3,41,11,female,white,protestant,x_yes,illegal,prettyhappy
1980,married,ds_no,2,29,12,male,black,protestant,x_no,illegalillegal8,prettyhappy
2014,married,ds_no,1,50,16,female,white,none,x_no,illegalillegal8,prettyhappy
2010,married,ds_yes,4,54,18,male,white,protestant,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,2,40,16,male,white,catholic,x_yes,illegal,prettyhappy
1990,married,ds_no,2,46,14,male,white,protestant,x_yes,illegalillegal8,prettyhappy
2012,married,ds_no,4,49,12,male,other,catholic,x_no,illegal,prettyhappy
2000,married,ds_no,1,47,12,female,white,protestant,x_no,illegal,prettyhappy
2006,married,ds_no,3,48,2,female,white,catholic,x_no,illegal,prettyhappy
1998,married,ds_yes,3,48,16,female,white,protestant,x_no,illegal,prettyhappy
1973,married,ds_no,8,74,12,male,black,protestant,x_no,illegal,prettyhappy
2010,married,ds_no,3,46,14,male,white,catholic,x_yes,illegalillegal8,prettyhappy
1993,married,ds_no,0,48,16,male,black,protestant,x_yes,illegalillegal8,prettyhappy
2010,married,ds_yes,0,47,17,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1980,married,ds_yes,3,42,14,male,white,protestant,x_no,illegalillegal8,prettyhappy
1986,married,ds_no,1,38,12,male,white,protestant,x_no,illegalillegal8,prettyhappy
1988,married,ds_no,1,64,12,female,white,protestant,x_no,illegal,prettyhappy
2012,married,ds_no,2,40,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1976,married,ds_no,1,45,12,female,white,catholic,x_no,illegalillegal8,prettyhappy
1983,married,ds_no,1,29,12,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1973,married,ds_no,2,34,6,female,white,catholic,x_no,illegal,prettyhappy
1996,married,ds_yes,3,54,16,male,white,protestant,x_no,illegalillegal8,prettyhappy
1988,married,ds_no,2,32,18,female,white,protestant,x_no,illegal,prettyhappy
2010,married,ds_no,2,39,13,female,white,protestant,x_no,illegal,prettyhappy
2000,married,ds_no,3,38,13,male,white,protestant,x_no,illegalillegal8,prettyhappy
