work,fnlwgt,education,marital,occupation,sex,capitalgain,capitalloss,hoursperweek,race,income
Private,223486,edu2,Single,Other-service,Female,0,0,7,White,<=50K
Private,217893,edu2,Single,Sales,Female,0,0,30,White,<=50K
State-gov,104361,edu2,Single,Adm-clerical,Female,0,0,65,White,<=50K
Private,170148,edu2,Single,Craft-repair,Male,0,0,40,Black,<=50K
Federal-gov,283037,edu3,Married,Exec-managerial,Male,0,0,40,White,<=50K
Private,162312,edu2,Single,Craft-repair,Male,0,0,70,Asian-Pac-Islander,<=50K
Private,183802,edu2,Married,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,180807,edu2,Single,Protective-serv,Male,991,0,20,White,<=50K
Private,69236,edu2,Single,Adm-clerical,Male,0,0,40,Asian-Pac-Islander,<=50K
Local-gov,85341,edu3,Married,Prof-specialty,Male,0,0,56,White,<=50K
Local-gov,106179,edu3,Married,Prof-specialty,Female,0,0,50,White,<=50K
Private,437727,edu3,Married,Prof-specialty,Male,0,1977,45,White,>50K
Private,114673,edu3,Single,Prof-specialty,Female,0,0,40,Amer-Indian-Eskimo,<=50K
Self-emp-not-inc,55844,edu3,Married,Sales,Male,0,0,45,White,>50K
Private,306225,edu3,Single,Exec-managerial,Female,0,0,40,Asian-Pac-Islander,<=50K
Private,136331,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Federal-gov,181657,edu2,Single,Exec-managerial,Female,0,0,50,White,<=50K
Self-emp-not-inc,130714,edu3,Married,Exec-managerial,Male,0,0,50,White,<=50K
Self-emp-inc,113870,edu3,Married,Exec-managerial,Male,0,0,60,White,>50K
State-gov,210557,edu2,Married,Protective-serv,Male,0,0,40,White,<=50K
Federal-gov,105527,edu2,Single,Exec-managerial,Female,0,0,40,White,<=50K
Federal-gov,57216,edu2,Single,Adm-clerical,Male,0,0,20,Black,<=50K
Private,163665,edu2,Single,Transport-moving,Female,0,0,17,White,<=50K
Self-emp-not-inc,156532,edu1,Single,Farming-fishing,Male,0,0,50,White,<=50K
Self-emp-not-inc,160786,edu2,Married,Exec-managerial,Male,0,0,55,White,<=50K
Private,195635,edu2,Married,Machine-op-inspct,Male,0,2051,38,White,<=50K
Private,198103,edu2,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,112584,edu2,Single,Sales,Female,0,0,25,White,<=50K
Local-gov,166497,edu2,Single,Handlers-cleaners,Male,0,0,40,White,>50K
Private,103456,edu3,Single,Prof-specialty,Male,0,0,40,White,<=50K
Private,201872,edu2,Married,Sales,Male,0,0,50,White,<=50K
Private,33610,edu2,Single,Transport-moving,Male,0,0,40,White,<=50K
Local-gov,169785,edu3,Single,Prof-specialty,Female,0,0,38,White,<=50K
Private,164898,edu2,Married,Exec-managerial,Male,0,0,40,White,<=50K
Local-gov,186993,edu2,Married,Transport-moving,Male,0,0,40,White,<=50K
Local-gov,222381,edu3,Married,Exec-managerial,Male,0,0,40,White,>50K
Private,99364,edu1,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Federal-gov,42900,edu3,Married,Prof-specialty,Male,15024,0,50,White,>50K
Private,95799,edu1,Single,Sales,Female,0,0,18,White,<=50K
Private,194897,edu2,Single,Sales,Male,6849,0,40,Amer-Indian-Eskimo,<=50K
Private,278763,edu3,Married,Exec-managerial,Female,0,0,47,White,<=50K
Private,203171,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,168794,edu1,Single,Machine-op-inspct,Male,0,0,10,White,<=50K
Private,296450,edu1,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,356272,edu2,Single,Adm-clerical,Female,0,0,25,White,<=50K
Private,148429,edu2,Married,Farming-fishing,Male,0,0,60,White,<=50K
Private,207140,edu2,Single,Adm-clerical,Female,0,0,38,White,<=50K
Private,30289,edu1,Married,Craft-repair,Male,0,0,30,White,<=50K
Private,32365,edu3,Married,Exec-managerial,Male,0,0,45,White,>50K
Local-gov,226296,edu3,Married,Protective-serv,Male,0,0,40,White,>50K
Private,200127,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,425127,edu1,Married,Other-service,Female,0,0,35,White,<=50K
Private,230574,edu1,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Self-emp-inc,275366,edu2,Married,Sales,Male,0,0,50,White,>50K
Private,99131,edu2,Single,Prof-specialty,Female,0,0,18,White,<=50K
Private,87402,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,218782,edu1,Single,Handlers-cleaners,Male,0,0,40,Other,<=50K
Local-gov,161240,edu2,Married,Protective-serv,Male,0,0,45,White,>50K
Self-emp-inc,120408,edu2,Single,Sales,Male,0,0,20,White,<=50K
Private,289448,edu3,Single,Adm-clerical,Female,0,2205,30,Asian-Pac-Islander,<=50K
Private,168262,edu3,Married,Sales,Male,0,0,25,White,>50K
Private,273989,edu2,Single,Transport-moving,Male,0,0,40,White,<=50K
Private,287315,edu2,Married,Exec-managerial,Male,0,0,55,White,>50K
Private,33429,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,117528,edu2,Single,Adm-clerical,Female,0,0,38,White,<=50K
Private,153152,edu1,Married,Other-service,Male,0,2051,38,White,<=50K
Local-gov,134367,edu2,Single,Adm-clerical,Female,0,0,35,White,<=50K
Private,176123,edu2,Single,Tech-support,Male,0,0,40,Asian-Pac-Islander,<=50K
Self-emp-not-inc,46015,edu2,Married,Sales,Male,0,0,50,White,<=50K
State-gov,226885,edu2,Single,Transport-moving,Male,0,0,40,White,<=50K
Private,185283,edu2,Married,Exec-managerial,Male,0,0,45,White,>50K
Private,478315,edu3,Single,Prof-specialty,Female,0,0,40,Black,<=50K
State-gov,77905,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
Private,460408,edu3,Married,Prof-specialty,Male,0,0,40,White,<=50K
Private,297767,edu2,Single,Adm-clerical,Male,0,0,40,Black,<=50K
Self-emp-not-inc,258761,edu2,Married,Farming-fishing,Male,0,0,40,White,<=50K
State-gov,19395,edu2,Single,Adm-clerical,Female,0,0,38,White,<=50K
Private,176969,edu2,Married,Machine-op-inspct,Male,0,0,48,White,<=50K
Federal-gov,104236,edu3,Single,Adm-clerical,Female,1471,0,40,White,<=50K
Private,209320,edu2,Single,Other-service,Female,0,0,40,White,<=50K
Private,81865,edu3,Single,Adm-clerical,Female,0,0,40,Black,<=50K
State-gov,103925,edu2,Single,Other-service,Female,2036,0,20,White,<=50K
Private,151504,edu2,Married,Sales,Male,0,0,50,White,<=50K
Private,553588,edu2,Married,Craft-repair,Male,0,1848,40,White,>50K
Local-gov,138342,edu1,Married,Transport-moving,Male,3411,0,40,White,<=50K
Federal-gov,196348,edu2,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
State-gov,130466,edu2,Single,Adm-clerical,Female,0,0,40,Amer-Indian-Eskimo,<=50K
Private,277695,edu1,Single,Farming-fishing,Male,0,0,50,White,<=50K
Private,210452,edu3,Single,Prof-specialty,Male,0,0,45,White,<=50K
Private,128065,edu2,Married,Tech-support,Male,0,0,45,White,<=50K
Private,276664,edu3,Married,Prof-specialty,Male,0,1902,50,White,>50K
Private,50053,edu3,Single,Prof-specialty,Male,0,0,37,White,<=50K
Private,324254,edu2,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,390348,edu2,Single,Transport-moving,Male,0,0,40,White,<=50K
State-gov,77634,edu1,Single,Other-service,Male,0,0,24,White,<=50K
Private,82576,edu3,Single,Prof-specialty,Male,14084,0,36,White,>50K
Private,165115,edu2,Single,Sales,Female,0,0,40,White,<=50K
Private,192259,edu3,Single,Prof-specialty,Male,0,0,35,White,<=50K
Private,30070,edu3,Married,Sales,Male,0,0,50,White,<=50K
Private,163047,edu2,Married,Exec-managerial,Female,0,0,38,White,<=50K
Private,337505,edu3,Married,Prof-specialty,Male,0,0,40,Asian-Pac-Islander,<=50K
Private,178449,edu2,Married,Exec-managerial,Male,3103,0,45,White,>50K
Self-emp-inc,200220,edu2,Single,Exec-managerial,Male,0,0,55,White,<=50K
Local-gov,50459,edu2,Married,Exec-managerial,Male,0,0,42,White,>50K
Private,181822,edu3,Single,Sales,Male,0,0,40,White,<=50K
Local-gov,230997,edu3,Single,Prof-specialty,Female,0,0,45,White,<=50K
Self-emp-not-inc,235535,edu2,Married,Exec-managerial,Male,0,0,48,White,<=50K
State-gov,136819,edu3,Married,Prof-specialty,Male,0,0,8,White,>50K
Self-emp-not-inc,359428,edu2,Married,Sales,Male,0,0,60,White,<=50K
Private,538193,edu1,Single,Prof-specialty,Female,0,0,50,Asian-Pac-Islander,<=50K
Private,159724,edu3,Married,Sales,Male,7298,0,55,White,>50K
Federal-gov,122240,edu2,Married,Adm-clerical,Male,0,0,55,White,>50K
Private,284716,edu2,Single,Other-service,Female,0,0,15,White,<=50K
Private,184169,edu3,Single,Prof-specialty,Female,0,0,40,White,>50K
Private,199018,edu3,Married,Adm-clerical,Male,0,0,40,White,>50K
Private,140001,edu2,Single,Other-service,Male,0,0,40,White,<=50K
Private,103608,edu3,Married,Handlers-cleaners,Male,0,0,40,Asian-Pac-Islander,<=50K
Private,161954,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
Self-emp-inc,118119,edu2,Married,Exec-managerial,Male,20051,0,50,White,>50K
Private,122493,edu2,Married,Transport-moving,Male,0,0,45,White,<=50K
Private,162632,edu2,Married,Exec-managerial,Male,0,0,45,White,<=50K
Private,216864,edu2,Single,Other-service,Female,0,3770,45,White,<=50K
Private,233571,edu2,Single,Exec-managerial,Female,0,0,4,White,<=50K
Self-emp-not-inc,192203,edu1,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,136077,edu1,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,210165,edu1,Married,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,204816,edu2,Married,Sales,Male,0,0,55,White,>50K
Federal-gov,340217,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,225927,edu1,Married,Craft-repair,Male,2580,0,40,White,<=50K
Self-emp-not-inc,64667,edu2,Single,Prof-specialty,Female,0,0,60,Asian-Pac-Islander,<=50K
Private,132320,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,115971,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
Private,388849,edu3,Married,Handlers-cleaners,Male,0,0,60,White,<=50K
Local-gov,45607,edu2,Married,Protective-serv,Male,0,0,56,White,<=50K
Private,214542,edu2,Single,Adm-clerical,Male,0,0,40,White,<=50K
Private,235795,edu3,Single,Sales,Male,0,0,48,White,<=50K
Private,112706,edu3,Single,Tech-support,Male,0,0,40,White,<=50K
Private,109952,edu2,Married,Tech-support,Male,0,0,40,White,<=50K
Private,410034,edu3,Married,Craft-repair,Male,0,0,45,White,<=50K
Private,280292,edu2,Married,Sales,Male,0,0,40,White,<=50K
Private,191503,edu3,Married,Prof-specialty,Male,0,1887,40,White,>50K
Private,179557,edu2,Single,Tech-support,Female,0,0,40,White,<=50K
Private,161066,edu2,Single,Craft-repair,Male,0,0,50,Amer-Indian-Eskimo,<=50K
State-gov,269417,edu3,Single,Exec-managerial,Female,0,2258,50,White,>50K
Private,116372,edu3,Single,Exec-managerial,Female,0,0,40,White,<=50K
Local-gov,193755,edu3,Married,Prof-specialty,Male,0,0,40,White,<=50K
Private,237386,edu3,Single,Prof-specialty,Male,0,0,50,White,<=50K
Private,103925,edu3,Married,Prof-specialty,Female,7688,0,32,White,>50K
Private,238913,edu3,Married,Sales,Male,0,0,46,White,>50K
Private,109702,edu2,Single,Sales,Female,0,0,30,White,<=50K
Private,75256,edu2,Married,Priv-house-serv,Female,0,0,40,White,<=50K
Private,307543,edu1,Single,Transport-moving,Male,0,0,99,White,<=50K
Private,138737,edu2,Single,Adm-clerical,Female,0,0,20,White,<=50K
Private,296212,edu3,Married,Craft-repair,Male,0,0,45,White,<=50K
Private,157271,edu1,Single,Other-service,Male,0,0,54,Black,<=50K
Federal-gov,365430,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,165007,edu2,Single,Prof-specialty,Male,0,0,40,White,<=50K
Private,318763,edu2,Single,Craft-repair,Male,0,0,22,White,<=50K
Private,193586,edu2,Single,Adm-clerical,Female,0,0,25,White,<=50K
Private,211184,edu2,Single,Adm-clerical,Female,0,0,52,White,<=50K
Private,138777,edu3,Married,Protective-serv,Female,0,0,45,White,>50K
Private,143582,edu3,Single,Sales,Female,0,0,50,Asian-Pac-Islander,<=50K
Self-emp-not-inc,158315,edu2,Married,Sales,Male,0,0,50,White,>50K
Private,362259,edu3,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,369166,edu2,Single,Farming-fishing,Female,0,0,65,White,<=50K
Private,146154,edu2,Married,Sales,Female,0,0,40,White,<=50K
Private,196866,edu2,Single,Sales,Female,0,0,38,White,<=50K
Private,349041,edu2,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,75167,edu3,Married,Exec-managerial,Male,0,0,55,White,<=50K
Private,269786,edu2,Married,Transport-moving,Male,0,0,40,White,<=50K
Private,213002,edu2,Married,Tech-support,Male,0,0,14,Black,<=50K
Self-emp-not-inc,115066,edu2,Married,Sales,Male,0,0,60,White,>50K
Private,318002,edu2,Single,Adm-clerical,Male,0,0,40,White,<=50K
Federal-gov,147629,edu3,Married,Prof-specialty,Male,7298,0,35,White,>50K
Private,198196,edu3,Married,Exec-managerial,Male,0,0,45,White,>50K
Private,101387,edu2,Married,Other-service,Female,0,0,43,White,<=50K
Private,107801,edu3,Single,Adm-clerical,Female,0,0,20,White,<=50K
Local-gov,81154,edu3,Single,Protective-serv,Male,0,0,48,White,<=50K
Private,99829,edu2,Single,Sales,Female,0,0,25,White,<=50K
Private,242773,edu1,Single,Other-service,Female,0,0,20,White,<=50K
Self-emp-not-inc,184425,edu2,Married,Farming-fishing,Male,0,0,99,White,>50K
Self-emp-not-inc,264740,edu3,Married,Prof-specialty,Male,0,0,40,White,>50K
Private,433491,edu2,Single,Other-service,Male,0,0,40,White,<=50K
Self-emp-inc,188069,edu3,Married,Sales,Male,15024,0,40,White,>50K
Private,429832,edu2,Married,Exec-managerial,Male,0,0,40,White,>50K
Private,428420,edu2,Married,Adm-clerical,Male,0,0,40,White,<=50K
Private,85074,edu3,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,287268,edu2,Single,Other-service,Male,0,0,35,White,<=50K
Private,151835,edu2,Married,Machine-op-inspct,Male,0,0,45,White,>50K
Private,124191,edu3,Married,Exec-managerial,Male,0,0,40,White,>50K
Private,374833,edu1,Married,Farming-fishing,Male,0,0,40,White,<=50K
Local-gov,215862,edu3,Married,Exec-managerial,Male,7688,0,45,White,>50K
Private,272376,edu3,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,180339,edu2,Single,Other-service,Female,0,0,35,White,<=50K
Local-gov,246891,edu3,Single,Prof-specialty,Male,0,0,45,White,>50K
Private,209034,edu2,Married,Machine-op-inspct,Female,3942,0,40,White,<=50K
Private,41806,edu1,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,150057,edu3,Married,Craft-repair,Male,0,0,50,White,<=50K
Private,194526,edu2,Married,Sales,Female,0,0,40,White,<=50K
Private,56150,edu3,Single,Craft-repair,Male,2174,0,40,White,<=50K
Federal-gov,325089,edu1,Single,Craft-repair,Male,0,0,40,White,<=50K
Self-emp-not-inc,117387,edu1,Married,Exec-managerial,Male,0,0,20,White,<=50K
Self-emp-inc,214542,edu2,Single,Prof-specialty,Male,0,0,50,White,<=50K
Private,22313,edu1,Married,Craft-repair,Male,0,0,20,White,<=50K
Private,195545,edu2,Single,Machine-op-inspct,Female,0,0,40,Black,<=50K
Private,96840,edu2,Single,Other-service,Female,0,0,40,White,<=50K
Private,106159,edu3,Married,Prof-specialty,Male,0,0,40,White,>50K
Private,104501,edu2,Married,Prof-specialty,Male,0,0,40,White,>50K
Private,206017,edu2,Single,Adm-clerical,Female,0,0,15,White,<=50K
Self-emp-not-inc,46401,edu2,Married,Prof-specialty,Female,0,0,40,White,>50K
Private,114011,edu1,Single,Other-service,Female,0,0,40,White,<=50K
Private,306388,edu2,Single,Sales,Female,0,0,30,White,<=50K
Private,246965,edu3,Single,Adm-clerical,Male,0,0,12,White,<=50K
Private,215955,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,153486,edu2,Married,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,177647,edu2,Single,Craft-repair,Male,0,0,47,White,<=50K
Private,122913,edu2,Married,Sales,Male,0,0,40,White,>50K
Private,102476,edu3,Married,Exec-managerial,Male,0,0,40,White,<=50K
Self-emp-inc,161325,edu3,Married,Sales,Male,0,1887,50,White,>50K
Private,252250,edu1,Single,Machine-op-inspct,Male,0,0,65,White,<=50K
Private,148581,edu2,Married,Transport-moving,Male,0,0,50,White,>50K
Local-gov,229223,edu3,Married,Prof-specialty,Female,7688,0,36,White,>50K
Local-gov,157678,edu2,Married,Machine-op-inspct,Female,2036,0,42,White,<=50K
Private,121201,edu2,Married,Transport-moving,Male,0,0,40,White,<=50K
Local-gov,226871,edu2,Married,Machine-op-inspct,Male,0,0,40,Black,>50K
Private,58751,edu2,Married,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,178610,edu2,Single,Other-service,Female,0,0,21,White,<=50K
Private,214385,edu3,Single,Exec-managerial,Female,0,0,40,Black,<=50K
Local-gov,315287,edu2,Single,Protective-serv,Male,0,0,40,Black,<=50K
Private,211391,edu2,Single,Sales,Female,0,0,25,White,<=50K
Private,81232,edu3,Married,Sales,Male,15024,0,50,White,>50K
Local-gov,198770,edu3,Single,Prof-specialty,Female,0,0,60,White,<=50K
Private,39212,edu3,Married,Exec-managerial,Male,0,0,40,White,<=50K
Private,225024,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Self-emp-not-inc,259323,edu2,Married,Craft-repair,Male,0,0,70,White,<=50K
Self-emp-inc,187355,edu2,Married,Sales,Female,0,0,60,White,>50K
Private,176458,edu2,Single,Other-service,Female,0,0,35,White,<=50K
State-gov,209739,edu1,Married,Farming-fishing,Male,0,0,38,White,<=50K
Private,109075,edu1,Married,Machine-op-inspct,Male,5013,0,48,Black,<=50K
Private,187022,edu3,Single,Adm-clerical,Male,0,0,40,White,<=50K
Private,205844,edu2,Single,Sales,Female,0,0,25,Black,<=50K
State-gov,33945,edu3,Married,Farming-fishing,Male,0,0,40,White,>50K
Self-emp-inc,78104,edu2,Married,Exec-managerial,Male,7298,0,60,White,>50K
Self-emp-not-inc,385520,edu2,Single,Farming-fishing,Female,0,0,55,White,<=50K
Local-gov,302422,edu3,Single,Protective-serv,Male,0,1564,56,White,>50K
Private,206250,edu2,Married,Craft-repair,Male,0,0,45,White,<=50K
Private,110083,edu2,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,151810,edu1,Single,Farming-fishing,Male,0,0,40,Black,<=50K
Private,133454,edu3,Married,Exec-managerial,Male,0,0,40,White,<=50K
Private,117618,edu2,Single,Exec-managerial,Male,0,0,40,White,<=50K
Self-emp-not-inc,379412,edu3,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,150693,edu2,Single,Adm-clerical,Female,0,0,42,White,<=50K
Private,108993,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,206974,edu3,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,311376,edu3,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,184630,edu3,Single,Handlers-cleaners,Male,4416,0,40,White,<=50K
Private,241951,edu2,Single,Handlers-cleaners,Female,0,0,40,Black,<=50K
Private,209844,edu2,Single,Adm-clerical,Female,0,0,30,White,<=50K
Self-emp-not-inc,177368,edu2,Married,Protective-serv,Male,0,0,50,White,>50K
Private,167147,edu1,Single,Sales,Male,0,0,24,White,<=50K
Private,48404,edu2,Single,Sales,Female,0,0,40,White,<=50K
Private,178449,edu2,Single,Adm-clerical,Male,0,0,49,White,<=50K
Private,76714,edu3,Single,Prof-specialty,Male,0,0,55,White,>50K
Private,214635,edu2,Single,Machine-op-inspct,Male,0,0,42,White,<=50K
Private,260954,edu1,Married,Craft-repair,Male,0,2042,30,White,<=50K
Without-pay,123004,edu2,Married,Machine-op-inspct,Female,0,1887,40,White,>50K
Private,220589,edu2,Married,Sales,Female,0,0,40,White,>50K
Local-gov,170217,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,303187,edu2,Single,Handlers-cleaners,Male,0,0,40,Asian-Pac-Islander,<=50K
Private,339814,edu2,Married,Prof-specialty,Male,5178,0,40,White,>50K
Self-emp-not-inc,47857,edu2,Married,Farming-fishing,Male,0,0,50,White,<=50K
Private,129100,edu1,Single,Other-service,Female,0,0,60,Black,<=50K
Local-gov,242956,edu1,Single,Prof-specialty,Female,0,0,40,Black,<=50K
Private,549174,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Self-emp-not-inc,166368,edu3,Single,Exec-managerial,Male,0,0,25,White,<=50K
Private,222199,edu2,Single,Other-service,Female,0,0,10,White,<=50K
Private,236091,edu1,Single,Other-service,Female,0,0,8,White,<=50K
Private,147629,edu3,Married,Prof-specialty,Male,15024,0,45,White,>50K
Private,254933,edu1,Married,Transport-moving,Male,0,0,40,White,<=50K
Private,167691,edu2,Single,Handlers-cleaners,Female,0,0,20,White,<=50K
Private,118941,edu2,Single,Adm-clerical,Female,0,0,35,White,<=50K
Private,110243,edu3,Married,Exec-managerial,Male,0,0,45,White,>50K
Self-emp-inc,84979,edu3,Married,Farming-fishing,Male,20051,0,40,White,>50K
