year,marital,divorce,childs,age,educ,sex,race,relig,xmovie,pornlaw,hapmar
2010,married,ds_no,2,38,6,female,other,catholic,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,1,19,8,female,white,catholic,x_yes,illegalillegal8,prettyhappy
1994,married,ds_no,2,28,12,female,white,catholic,x_no,illegalillegal8,prettyhappy
2012,married,ds_no,2,36,9,male,white,catholic,x_no,illegal,prettyhappy
1978,married,ds_no,2,79,9,male,white,none,x_no,illegal,prettyhappy
2018,married,ds_yes,4,37,14,female,white,catholic,x_yes,illegal,prettyhappy
2000,married,ds_yes,3,49,14,male,white,none,x_no,illegalillegal8,prettyhappy
1975,married,ds_no,1,33,16,female,other,none,x_yes,illegal,prettyhappy
2018,married,ds_no,0,47,12,male,white,protestant,x_no,illegalillegal8,prettyhappy
2014,married,ds_no,2,64,16,male,white,protestant,x_yes,illegal,prettyhappy
1980,married,ds_no,3,46,13,female,white,protestant,x_no,illegal,prettyhappy
1976,married,ds_no,2,58,7,male,white,protestant,x_no,illegal,prettyhappy
2000,married,ds_no,2,71,8,male,white,catholic,x_no,illegal,prettyhappy
2016,married,ds_no,1,29,17,female,black,protestant,x_no,illegal,prettyhappy
1998,married,ds_no,3,49,16,female,white,catholic,x_no,illegal,prettyhappy
2012,married,ds_no,2,61,16,male,white,protestant,x_no,illegalillegal8,prettyhappy
2016,married,ds_no,2,68,16,male,black,protestant,x_no,illegalillegal8,prettyhappy
2018,married,ds_no,4,33,3,male,other,catholic,x_yes,legal,prettyhappy
1983,married,ds_no,6,54,12,male,white,protestant,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,1,30,16,female,white,protestant,x_yes,legal,prettyhappy
1978,married,ds_no,8,66,1,female,white,protestant,x_no,illegal,prettyhappy
1989,married,ds_no,0,81,12,female,white,protestant,x_no,illegal,prettyhappy
1994,married,ds_no,2,52,8,male,white,protestant,x_no,illegal,prettyhappy
1994,married,ds_yes,3,35,11,female,white,protestant,x_yes,illegalillegal8,prettyhappy
2010,married,ds_no,1,45,9,male,white,none,x_yes,illegalillegal8,prettyhappy
1975,married,ds_no,4,40,11,female,white,protestant,x_yes,illegal,prettyhappy
1980,married,ds_no,3,31,12,female,white,catholic,x_no,illegal,prettyhappy
1993,married,ds_no,4,64,13,female,white,protestant,x_no,legal,prettyhappy
1984,married,ds_no,3,59,12,male,other,protestant,x_no,illegalillegal8,prettyhappy
2008,married,ds_no,3,52,9,female,white,protestant,x_yes,illegal,prettyhappy
1975,married,ds_no,2,61,14,female,white,catholic,x_no,illegalillegal8,prettyhappy
2006,married,ds_yes,3,56,14,female,black,protestant,x_no,illegal,prettyhappy
1984,married,ds_no,0,25,13,male,white,catholic,x_no,illegalillegal8,prettyhappy
1991,married,ds_no,2,52,14,female,white,catholic,x_no,illegal,prettyhappy
2018,married,ds_no,3,67,16,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1998,married,ds_yes,2,38,12,male,white,catholic,x_no,illegalillegal8,prettyhappy
2014,married,ds_yes,3,75,10,male,white,protestant,x_no,illegal,prettyhappy
2006,married,ds_yes,4,55,12,male,white,protestant,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,4,54,8,female,white,protestant,x_no,illegal,prettyhappy
2008,married,ds_no,6,61,12,male,white,catholic,x_no,illegal,prettyhappy
2012,married,ds_no,3,62,12,female,white,catholic,x_no,illegalillegal8,prettyhappy
2012,married,ds_no,1,34,13,male,white,protestant,x_no,illegal,prettyhappy
1996,married,ds_no,0,42,18,male,white,none,x_yes,illegalillegal8,prettyhappy
2002,married,ds_no,2,50,13,female,white,protestant,x_no,illegalillegal8,prettyhappy
1998,married,ds_no,2,34,13,male,white,protestant,x_no,illegal,prettyhappy
2008,married,ds_no,1,41,17,female,white,none,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,2,27,14,male,white,catholic,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,2,27,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1993,married,ds_no,2,31,14,female,white,none,x_no,illegal,prettyhappy
2018,married,ds_no,5,63,16,male,white,none,x_no,illegalillegal8,prettyhappy
2002,married,ds_no,2,37,12,female,white,protestant,x_no,illegal,prettyhappy
1978,married,ds_no,2,29,10,male,white,catholic,x_yes,illegalillegal8,prettyhappy
1973,married,ds_no,0,29,14,male,white,none,x_no,illegalillegal8,prettyhappy
1991,married,ds_no,2,52,15,male,white,protestant,x_no,illegal,prettyhappy
1975,married,ds_no,5,48,12,male,white,catholic,x_yes,illegalillegal8,prettyhappy
2000,married,ds_no,2,47,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1980,married,ds_no,1,67,16,male,white,jewish,x_no,illegalillegal8,prettyhappy
2016,married,ds_no,0,31,12,male,white,christian,x_yes,illegalillegal8,prettyhappy
1973,married,ds_no,1,34,20,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1996,married,ds_no,4,36,9,male,other,protestant,x_no,illegal,prettyhappy
1978,married,ds_no,1,18,10,female,white,protestant,x_no,illegal,prettyhappy
1988,married,ds_yes,0,30,12,female,white,catholic,x_yes,illegalillegal8,prettyhappy
2010,married,ds_no,2,69,12,male,white,protestant,x_no,illegal,prettyhappy
1987,married,ds_no,1,27,18,female,black,protestant,x_no,illegalillegal8,prettyhappy
2008,married,ds_yes,3,60,12,female,white,protestant,x_no,illegal,prettyhappy
2008,married,ds_no,4,42,12,male,white,none,x_yes,illegalillegal8,prettyhappy
1996,married,ds_no,0,30,16,female,white,none,x_yes,illegalillegal8,prettyhappy
1980,married,ds_no,1,27,16,male,white,none,x_no,legal,prettyhappy
1987,married,ds_no,4,48,10,female,white,catholic,x_no,illegal,prettyhappy
1978,married,ds_no,6,74,9,male,white,catholic,x_yes,legal,prettyhappy
1989,married,ds_no,4,44,8,male,white,protestant,x_no,illegal,prettyhappy
1991,married,ds_yes,3,37,9,female,white,protestant,x_yes,illegalillegal8,prettyhappy
2008,married,ds_yes,0,46,12,male,white,none,x_yes,illegalillegal8,prettyhappy
1973,married,ds_no,2,47,12,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1991,married,ds_no,2,23,12,female,white,catholic,x_yes,illegalillegal8,prettyhappy
1980,married,ds_yes,1,21,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
2016,married,ds_no,2,60,14,female,white,protestant,x_no,illegal,prettyhappy
1983,married,ds_no,2,63,8,male,white,protestant,x_no,illegal,prettyhappy
2016,married,ds_no,3,41,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1976,married,ds_no,0,29,12,male,white,catholic,x_yes,illegalillegal8,prettyhappy
1987,married,ds_yes,1,44,16,male,white,protestant,x_no,illegalillegal8,prettyhappy
2000,married,ds_no,1,21,11,male,other,catholic,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,3,47,10,male,black,catholic,x_no,illegalillegal8,prettyhappy
1998,married,ds_yes,2,54,12,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1984,married,ds_no,4,45,11,female,white,protestant,x_yes,illegal,prettyhappy
1986,married,ds_no,0,80,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
2014,married,ds_no,1,76,12,male,white,protestant,x_no,illegal,prettyhappy
1990,married,ds_no,1,31,16,male,white,protestant,x_no,illegalillegal8,prettyhappy
1996,married,ds_no,9,71,13,male,white,protestant,x_no,illegal,prettyhappy
1984,married,ds_yes,0,36,16,female,white,catholic,x_no,illegal,prettyhappy
1973,married,ds_no,8,50,10,female,black,protestant,x_no,illegal,prettyhappy
2002,married,ds_yes,5,46,14,female,white,protestant,x_no,illegal,prettyhappy
1983,married,ds_no,2,69,12,female,white,protestant,x_no,illegal,prettyhappy
1975,married,ds_no,2,59,8,female,black,protestant,x_no,illegalillegal8,prettyhappy
2000,married,ds_no,2,99,13,female,white,protestant,x_no,illegal,prettyhappy
2004,married,ds_no,2,34,16,female,white,protestant,x_no,legal,prettyhappy
1990,married,ds_no,2,72,16,male,white,none,x_no,legal,prettyhappy
1987,married,ds_no,2,45,12,female,white,protestant,x_no,illegal,prettyhappy
1973,married,ds_no,6,45,10,female,black,protestant,x_yes,illegalillegal8,prettyhappy
2000,married,ds_yes,1,57,12,male,white,protestant,x_no,illegalillegal8,prettyhappy
1994,married,ds_yes,4,59,13,female,white,protestant,x_no,illegalillegal8,prettyhappy
2002,married,ds_no,3,42,18,female,white,catholic,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,0,68,8,male,white,protestant,x_no,legal,prettyhappy
1980,married,ds_no,3,33,14,female,white,catholic,x_no,legal,prettyhappy
2006,married,ds_no,0,41,16,female,white,none,x_no,illegalillegal8,prettyhappy
1987,married,ds_yes,3,70,12,female,white,protestant,x_no,illegal,prettyhappy
1994,married,ds_no,2,74,13,male,white,protestant,x_no,illegal,prettyhappy
1978,married,ds_yes,2,99,13,female,white,none,x_no,illegalillegal8,prettyhappy
2012,married,ds_no,0,67,12,male,white,protestant,x_no,illegalillegal8,prettyhappy
1980,married,ds_no,1,34,12,male,black,protestant,x_yes,illegal,prettyhappy
1996,married,ds_no,2,41,14,female,white,protestant,x_no,illegal,prettyhappy
1983,married,ds_no,0,37,18,male,white,jewish,x_no,illegalillegal8,prettyhappy
2016,married,ds_yes,9,44,12,male,other,protestant,x_no,illegalillegal8,prettyhappy
1993,married,ds_no,2,48,13,female,white,catholic,x_no,illegalillegal8,prettyhappy
1983,married,ds_no,2,35,14,female,white,catholic,x_no,illegal,prettyhappy
2014,married,ds_yes,3,36,12,male,other,none,x_no,illegal,prettyhappy
1996,married,ds_no,2,78,10,male,white,protestant,x_no,illegal,prettyhappy
2006,married,ds_no,1,27,12,female,white,none,x_yes,illegalillegal8,prettyhappy
1983,married,ds_no,4,53,15,male,white,catholic,x_yes,illegal,prettyhappy
1973,married,ds_no,5,36,15,female,white,protestant,x_no,illegal,prettyhappy
1973,married,ds_no,4,38,6,male,black,protestant,x_no,illegalillegal8,prettyhappy
2000,married,ds_no,0,65,18,female,white,catholic,x_no,illegalillegal8,prettyhappy
2010,married,ds_no,2,43,20,female,white,catholic,x_no,illegalillegal8,prettyhappy
1975,married,ds_no,1,26,12,female,white,catholic,x_no,illegalillegal8,prettyhappy
2008,married,ds_no,1,89,12,male,white,catholic,x_yes,illegalillegal8,prettyhappy
2016,married,ds_no,4,78,10,male,white,catholic,x_no,illegal,prettyhappy
1976,married,ds_no,3,28,9,male,white,protestant,x_no,illegal,prettyhappy
1978,married,ds_yes,1,25,12,female,white,protestant,x_yes,illegalillegal8,prettyhappy
1984,married,ds_no,4,53,9,female,white,protestant,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,2,29,12,female,white,protestant,x_yes,illegal,prettyhappy
2004,married,ds_no,9,99,14,female,white,catholic,x_no,illegalillegal8,prettyhappy
2008,married,ds_no,2,66,16,male,white,none,x_no,illegal,prettyhappy
1980,married,ds_yes,5,43,13,male,white,protestant,x_no,illegalillegal8,prettyhappy
2016,married,ds_yes,4,64,9,female,white,protestant,x_no,illegalillegal8,prettyhappy
2014,married,ds_no,2,83,20,female,white,none,x_no,illegalillegal8,prettyhappy
1990,married,ds_no,3,33,12,female,other,protestant,x_no,illegalillegal8,prettyhappy
2012,married,ds_yes,3,45,12,female,other,catholic,x_no,illegalillegal8,prettyhappy
1987,married,ds_yes,1,44,8,female,white,catholic,x_no,illegal,prettyhappy
1983,married,ds_no,3,48,15,male,white,catholic,x_no,illegal,prettyhappy
1991,married,ds_no,1,35,16,male,white,protestant,x_no,illegalillegal8,prettyhappy
1984,married,ds_no,2,33,16,female,white,protestant,x_no,illegalillegal8,prettyhappy
1976,married,ds_no,3,31,8,male,white,none,x_no,illegalillegal8,prettyhappy
1991,married,ds_no,0,28,12,female,black,protestant,x_no,illegal,prettyhappy
1989,married,ds_no,2,40,14,female,white,protestant,x_no,illegal,prettyhappy
1973,married,ds_no,2,62,20,male,white,protestant,x_no,illegalillegal8,prettyhappy
1986,married,ds_no,3,37,12,male,white,protestant,x_no,illegal,prettyhappy
1980,married,ds_no,2,44,16,male,white,other,x_no,illegal,prettyhappy
2008,married,ds_no,2,37,17,female,other,none,x_no,illegal,prettyhappy
1973,married,ds_no,1,58,12,male,white,protestant,x_no,illegal,prettyhappy
2016,married,ds_no,2,29,6,female,white,catholic,x_no,illegal,prettyhappy
1987,married,ds_no,3,44,11,male,white,none,x_no,illegalillegal8,prettyhappy
1988,married,ds_no,3,75,10,female,white,protestant,x_no,illegal,prettyhappy
1978,married,ds_no,2,56,10,female,white,protestant,x_no,illegalillegal8,prettyhappy
1983,married,ds_yes,3,53,12,male,white,catholic,x_no,illegalillegal8,prettyhappy
1993,married,ds_no,3,35,14,female,white,protestant,x_no,dontknow,prettyhappy
1987,married,ds_no,3,39,14,male,black,protestant,x_no,illegalillegal8,prettyhappy
2016,married,ds_no,3,35,11,male,white,catholic,x_no,illegalillegal8,prettyhappy
2014,married,ds_no,4,33,11,female,white,none,x_no,illegalillegal8,prettyhappy
1998,married,ds_yes,2,30,12,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1983,married,ds_yes,0,35,12,male,white,protestant,x_no,illegal,prettyhappy
1998,married,ds_no,1,48,11,female,white,other,x_yes,illegalillegal8,prettyhappy
1976,married,ds_yes,3,32,16,female,white,protestant,x_no,illegalillegal8,prettyhappy
1998,married,ds_yes,2,74,16,male,white,protestant,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,3,54,6,female,white,other,x_no,illegalillegal8,prettyhappy
2000,married,ds_no,2,51,15,female,white,protestant,x_no,illegalillegal8,prettyhappy
1986,married,ds_no,1,26,15,male,white,protestant,x_no,illegalillegal8,prettyhappy
2006,married,ds_no,2,72,18,male,white,protestant,x_no,illegalillegal8,prettyhappy
2002,married,ds_no,3,39,12,female,other,catholic,x_yes,illegalillegal8,prettyhappy
1990,married,ds_yes,4,45,12,male,white,protestant,x_no,illegal,prettyhappy
2000,married,ds_no,1,34,12,female,black,protestant,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,0,24,12,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1984,married,ds_no,1,32,19,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1986,married,ds_no,6,50,10,female,white,protestant,x_yes,illegal,prettyhappy
1993,married,ds_no,3,42,12,female,white,protestant,x_no,illegal,prettyhappy
2000,married,ds_no,1,23,13,male,white,protestant,x_yes,legal,prettyhappy
2008,married,ds_no,3,66,16,male,white,protestant,x_no,illegal,prettyhappy
1983,married,ds_yes,7,86,8,male,white,protestant,x_no,illegal,prettyhappy
1986,married,ds_no,2,32,14,female,white,protestant,x_no,illegal,prettyhappy
2018,married,ds_no,2,39,14,female,white,catholic,x_no,legal,prettyhappy
1980,married,ds_no,2,48,12,female,white,protestant,x_no,illegal,prettyhappy
1978,married,ds_no,3,44,13,male,white,catholic,x_no,illegal,prettyhappy
2002,married,ds_no,4,35,11,female,other,protestant,x_yes,illegalillegal8,prettyhappy
1994,married,ds_no,2,35,12,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1984,married,ds_yes,6,72,12,female,white,protestant,x_no,illegal,prettyhappy
1987,married,ds_no,5,63,12,male,white,protestant,x_yes,legal,prettyhappy
1986,married,ds_no,4,45,10,male,white,catholic,x_no,illegalillegal8,prettyhappy
2014,married,ds_no,3,79,12,male,white,protestant,x_no,illegal,prettyhappy
2016,married,ds_no,2,47,14,female,white,catholic,x_no,illegal,prettyhappy
1987,married,ds_yes,2,40,16,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1994,married,ds_no,1,33,18,female,white,catholic,x_no,illegalillegal8,prettyhappy
1975,married,ds_yes,5,52,10,female,white,protestant,x_no,legal,prettyhappy
1976,married,ds_yes,3,52,10,female,white,protestant,x_no,illegal,prettyhappy
1996,married,ds_no,0,34,16,female,white,protestant,x_no,illegal,prettyhappy
2016,married,ds_no,1,37,12,male,white,protestant,x_yes,illegalillegal8,prettyhappy
2018,married,ds_no,4,47,20,female,white,protestant,x_no,illegalillegal8,prettyhappy
1998,married,ds_no,1,26,16,female,white,other,x_no,illegal,prettyhappy
1993,married,ds_no,2,40,18,male,white,protestant,x_no,illegalillegal8,prettyhappy
1996,married,ds_no,1,46,17,male,white,catholic,x_no,illegalillegal8,prettyhappy
2000,married,ds_no,2,57,12,male,black,protestant,x_no,illegal,prettyhappy
1996,married,ds_no,2,42,10,male,white,protestant,x_no,illegal,prettyhappy
2000,married,ds_no,5,72,12,male,white,protestant,x_no,illegal,prettyhappy
1973,married,ds_yes,2,51,10,male,black,protestant,x_no,illegalillegal8,prettyhappy
1983,married,ds_no,4,71,12,female,white,catholic,x_no,illegalillegal8,prettyhappy
2002,married,ds_yes,2,56,12,male,white,catholic,x_no,illegalillegal8,prettyhappy
2012,married,ds_no,2,89,12,male,white,protestant,x_no,illegal,prettyhappy
2006,married,ds_no,0,40,16,male,white,catholic,x_no,illegalillegal8,prettyhappy
1991,married,ds_no,3,75,12,male,white,none,x_no,illegal,prettyhappy
1973,married,ds_no,3,39,12,female,white,catholic,x_no,illegalillegal8,prettyhappy
2004,married,ds_no,1,31,12,female,white,protestant,x_no,illegal,prettyhappy
1983,married,ds_no,0,26,16,female,white,protestant,x_no,illegalillegal8,prettyhappy
2012,married,ds_no,2,25,12,female,white,protestant,x_yes,illegalillegal8,prettyhappy
2006,married,ds_no,0,28,12,male,black,protestant,x_yes,illegalillegal8,prettyhappy
2014,married,ds_no,0,58,13,female,white,protestant,x_no,illegalillegal8,prettyhappy
2006,married,ds_yes,5,72,14,male,white,protestant,x_yes,illegalillegal8,prettyhappy
2014,married,ds_no,2,43,5,female,other,catholic,x_no,illegalillegal8,prettyhappy
1994,married,ds_no,8,63,13,female,white,catholic,x_no,illegalillegal8,prettyhappy
1986,married,ds_no,0,78,8,female,white,protestant,x_no,illegal,prettyhappy
1988,married,ds_no,1,27,12,male,white,protestant,x_yes,illegalillegal8,prettyhappy
2016,married,ds_no,1,79,16,female,white,catholic,x_no,illegal,prettyhappy
1994,married,ds_no,0,24,16,male,white,catholic,x_no,illegal,prettyhappy
1994,married,ds_no,2,33,12,male,white,protestant,x_no,illegalillegal8,prettyhappy
1983,married,ds_no,6,45,13,female,white,protestant,x_no,illegal,prettyhappy
2008,married,ds_yes,2,55,15,female,white,protestant,x_no,illegal,prettyhappy
1998,married,ds_no,1,53,14,female,white,catholic,x_no,illegal,prettyhappy
2008,married,ds_no,3,75,13,male,white,christian,x_no,illegalillegal8,prettyhappy
1991,married,ds_no,2,27,12,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1975,married,ds_no,1,23,12,female,white,catholic,x_no,illegalillegal8,prettyhappy
2012,married,ds_yes,2,59,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1980,married,ds_no,1,29,13,male,white,protestant,x_no,illegalillegal8,prettyhappy
2010,married,ds_no,2,42,14,male,white,none,x_no,illegalillegal8,prettyhappy
2014,married,ds_no,1,39,16,male,white,none,x_no,illegalillegal8,prettyhappy
